Area_name,Area_code,Year,Nationality,Age,Population
Hernals,917,1981,Foreign,00-14,1226
Hernals,917,1991,Foreign,00-14,2042
Hernals,917,2001,Foreign,00-14,1968
Hernals,917,2002,Foreign,00-14,1963
Hernals,917,2003,Foreign,00-14,1905
Hernals,917,2004,Foreign,00-14,1826
Hernals,917,2005,Foreign,00-14,1882
Hernals,917,2006,Foreign,00-14,1918
Hernals,917,2007,Foreign,00-14,1960
Hernals,917,2008,Foreign,00-14,1953
Hernals,917,2009,Foreign,00-14,1961
Hernals,917,2010,Foreign,00-14,1993
Hernals,917,2011,Foreign,00-14,2014
Hernals,917,2012,Foreign,00-14,2106
Hernals,917,2013,Foreign,00-14,2234
Hernals,917,2014,Foreign,00-14,2293
Hernals,917,2015,Foreign,00-14,2442
Hernals,917,1971,Foreign,15,24
Hernals,917,1981,Foreign,15,55
Hernals,917,1991,Foreign,15,137
Hernals,917,2001,Foreign,15,125
Hernals,917,2002,Foreign,15,124
Hernals,917,2003,Foreign,15,109
Hernals,917,2004,Foreign,15,118
Hernals,917,2005,Foreign,15,104
Hernals,917,2006,Foreign,15,105
Hernals,917,2007,Foreign,15,119
Hernals,917,2008,Foreign,15,118
Hernals,917,2009,Foreign,15,119
Hernals,917,2010,Foreign,15,136
Hernals,917,2011,Foreign,15,97
Hernals,917,2012,Foreign,15,139
Hernals,917,2013,Foreign,15,116
Hernals,917,2014,Foreign,15,133
Hernals,917,2015,Foreign,15,114
Hernals,917,1971,Foreign,16,24
Hernals,917,1981,Foreign,16,85
Hernals,917,1991,Foreign,16,123
Hernals,917,2001,Foreign,16,122
Hernals,917,2002,Foreign,16,124
Hernals,917,2003,Foreign,16,127
Hernals,917,2004,Foreign,16,119
Hernals,917,2005,Foreign,16,134
Hernals,917,2006,Foreign,16,107
Hernals,917,2007,Foreign,16,116
Hernals,917,2008,Foreign,16,107
Hernals,917,2009,Foreign,16,114
Hernals,917,2010,Foreign,16,120
Hernals,917,2011,Foreign,16,137
Hernals,917,2012,Foreign,16,103
Hernals,917,2013,Foreign,16,140
Hernals,917,2014,Foreign,16,121
Hernals,917,2015,Foreign,16,132
Hernals,917,1971,Foreign,17,39
Hernals,917,1981,Foreign,17,66
Hernals,917,1991,Foreign,17,130
Hernals,917,2001,Foreign,17,111
Hernals,917,2002,Foreign,17,127
Hernals,917,2003,Foreign,17,127
Hernals,917,2004,Foreign,17,146
Hernals,917,2005,Foreign,17,137
Hernals,917,2006,Foreign,17,132
Hernals,917,2007,Foreign,17,105
Hernals,917,2008,Foreign,17,113
Hernals,917,2009,Foreign,17,109
Hernals,917,2010,Foreign,17,118
Hernals,917,2011,Foreign,17,118
Hernals,917,2012,Foreign,17,139
Hernals,917,2013,Foreign,17,114
Hernals,917,2014,Foreign,17,136
Hernals,917,2015,Foreign,17,135
Hernals,917,1971,Foreign,18,57
Hernals,917,1981,Foreign,18,65
Hernals,917,1991,Foreign,18,146
Hernals,917,2001,Foreign,18,118
Hernals,917,2002,Foreign,18,131
Hernals,917,2003,Foreign,18,150
Hernals,917,2004,Foreign,18,155
Hernals,917,2005,Foreign,18,180
Hernals,917,2006,Foreign,18,155
Hernals,917,2007,Foreign,18,126
Hernals,917,2008,Foreign,18,113
Hernals,917,2009,Foreign,18,121
Hernals,917,2010,Foreign,18,117
Hernals,917,2011,Foreign,18,119
Hernals,917,2012,Foreign,18,133
Hernals,917,2013,Foreign,18,163
Hernals,917,2014,Foreign,18,123
Hernals,917,2015,Foreign,18,168
Hernals,917,1971,Foreign,19,56
Hernals,917,1981,Foreign,19,70
Hernals,917,1991,Foreign,19,168
Hernals,917,2001,Foreign,19,129
Hernals,917,2002,Foreign,19,135
Hernals,917,2003,Foreign,19,169
Hernals,917,2004,Foreign,19,183
Hernals,917,2005,Foreign,19,193
Hernals,917,2006,Foreign,19,212
Hernals,917,2007,Foreign,19,161
Hernals,917,2008,Foreign,19,150
Hernals,917,2009,Foreign,19,152
Hernals,917,2010,Foreign,19,154
Hernals,917,2011,Foreign,19,148
Hernals,917,2012,Foreign,19,149
Hernals,917,2013,Foreign,19,183
Hernals,917,2014,Foreign,19,223
Hernals,917,2015,Foreign,19,193
Hernals,917,1971,Foreign,20-29,830
Hernals,917,1981,Foreign,20-29,1430
Hernals,917,1991,Foreign,20-29,2350
Hernals,917,2001,Foreign,20-29,1956
Hernals,917,2002,Foreign,20-29,2088
Hernals,917,2003,Foreign,20-29,2288
Hernals,917,2004,Foreign,20-29,2492
Hernals,917,2005,Foreign,20-29,2723
Hernals,917,2006,Foreign,20-29,2985
Hernals,917,2007,Foreign,20-29,2917
Hernals,917,2008,Foreign,20-29,3003
Hernals,917,2009,Foreign,20-29,2949
Hernals,917,2010,Foreign,20-29,2833
Hernals,917,2011,Foreign,20-29,2901
Hernals,917,2012,Foreign,20-29,2900
Hernals,917,2013,Foreign,20-29,3164
Hernals,917,2014,Foreign,20-29,3475
Hernals,917,2015,Foreign,20-29,3762
Hernals,917,1971,Foreign,30-44,819
Hernals,917,1981,Foreign,30-44,1667
Hernals,917,1991,Foreign,30-44,3182
Hernals,917,2001,Foreign,30-44,3344
Hernals,917,2002,Foreign,30-44,3581
Hernals,917,2003,Foreign,30-44,3517
Hernals,917,2004,Foreign,30-44,3572
Hernals,917,2005,Foreign,30-44,3705
Hernals,917,2006,Foreign,30-44,3933
Hernals,917,2007,Foreign,30-44,3965
Hernals,917,2008,Foreign,30-44,3932
Hernals,917,2009,Foreign,30-44,4069
Hernals,917,2010,Foreign,30-44,4121
Hernals,917,2011,Foreign,30-44,4150
Hernals,917,2012,Foreign,30-44,4354
Hernals,917,2013,Foreign,30-44,4526
Hernals,917,2014,Foreign,30-44,4854
Hernals,917,2015,Foreign,30-44,5256
Hernals,917,1971,Foreign,45-59,280
Hernals,917,1981,Foreign,45-59,641
Hernals,917,1991,Foreign,45-59,1061
Hernals,917,2001,Foreign,45-59,2099
Hernals,917,2002,Foreign,45-59,2316
Hernals,917,2003,Foreign,45-59,2336
Hernals,917,2004,Foreign,45-59,2353
Hernals,917,2005,Foreign,45-59,2478
Hernals,917,2006,Foreign,45-59,2580
Hernals,917,2007,Foreign,45-59,2587
Hernals,917,2008,Foreign,45-59,2563
Hernals,917,2009,Foreign,45-59,2600
Hernals,917,2010,Foreign,45-59,2613
Hernals,917,2011,Foreign,45-59,2665
Hernals,917,2012,Foreign,45-59,2742
Hernals,917,2013,Foreign,45-59,2815
Hernals,917,2014,Foreign,45-59,2963
Hernals,917,2015,Foreign,45-59,3115
Hernals,917,1971,Foreign,60-74,112
Hernals,917,1981,Foreign,60-74,128
Hernals,917,1991,Foreign,60-74,277
Hernals,917,2001,Foreign,60-74,596
Hernals,917,2002,Foreign,60-74,691
Hernals,917,2003,Foreign,60-74,720
Hernals,917,2004,Foreign,60-74,725
Hernals,917,2005,Foreign,60-74,737
Hernals,917,2006,Foreign,60-74,784
Hernals,917,2007,Foreign,60-74,837
Hernals,917,2008,Foreign,60-74,840
Hernals,917,2009,Foreign,60-74,883
Hernals,917,2010,Foreign,60-74,935
Hernals,917,2011,Foreign,60-74,1030
Hernals,917,2012,Foreign,60-74,1094
Hernals,917,2013,Foreign,60-74,1199
Hernals,917,2014,Foreign,60-74,1239
Hernals,917,2015,Foreign,60-74,1354
Hernals,917,1971,Foreign,75+,51
Hernals,917,1981,Foreign,75+,47
Hernals,917,1991,Foreign,75+,60
Hernals,917,2001,Foreign,75+,87
Hernals,917,2002,Foreign,75+,116
Hernals,917,2003,Foreign,75+,118
Hernals,917,2004,Foreign,75+,122
Hernals,917,2005,Foreign,75+,129
Hernals,917,2006,Foreign,75+,140
Hernals,917,2007,Foreign,75+,165
Hernals,917,2008,Foreign,75+,177
Hernals,917,2009,Foreign,75+,195
Hernals,917,2010,Foreign,75+,192
Hernals,917,2011,Foreign,75+,197
Hernals,917,2012,Foreign,75+,198
Hernals,917,2013,Foreign,75+,193
Hernals,917,2014,Foreign,75+,203
Hernals,917,2015,Foreign,75+,216
Waehring,918,1971,Austria,00-14,7506
Waehring,918,1981,Austria,00-14,6125
Waehring,918,1991,Austria,00-14,5312
Waehring,918,2001,Austria,00-14,4683
Waehring,918,2002,Austria,00-14,4702
Waehring,918,2003,Austria,00-14,4857
Waehring,918,2004,Austria,00-14,4973
Waehring,918,2005,Austria,00-14,5077
Waehring,918,2006,Austria,00-14,5120
Waehring,918,2007,Austria,00-14,5039
Waehring,918,2008,Austria,00-14,5002
Waehring,918,2009,Austria,00-14,4979
Waehring,918,2010,Austria,00-14,4995
Waehring,918,2011,Austria,00-14,4967
Waehring,918,2012,Austria,00-14,4937
Waehring,918,2013,Austria,00-14,4935
Waehring,918,2014,Austria,00-14,4914
Waehring,918,2015,Austria,00-14,4964
Waehring,918,1971,Austria,15,398
Waehring,918,1981,Austria,15,468
Waehring,918,1991,Austria,15,355
Waehring,918,2001,Austria,15,273
Waehring,918,2002,Austria,15,316
Waehring,918,2003,Austria,15,302
Waehring,918,2004,Austria,15,337
Waehring,918,2005,Austria,15,339
Waehring,918,2006,Austria,15,294
Waehring,918,2007,Austria,15,376
Waehring,918,2008,Austria,15,322
Waehring,918,2009,Austria,15,307
Waehring,918,2010,Austria,15,302
Waehring,918,2011,Austria,15,311
Waehring,918,2012,Austria,15,324
Waehring,918,2013,Austria,15,294
Waehring,918,2014,Austria,15,282
Waehring,918,2015,Austria,15,298
Waehring,918,1971,Austria,16,407
Waehring,918,1981,Austria,16,531
Waehring,918,1991,Austria,16,398
Waehring,918,2001,Austria,16,315
Waehring,918,2002,Austria,16,303
Waehring,918,2003,Austria,16,323
Waehring,918,2004,Austria,16,312
Waehring,918,2005,Austria,16,338
Waehring,918,2006,Austria,16,345
Waehring,918,2007,Austria,16,302
Waehring,918,2008,Austria,16,373
Waehring,918,2009,Austria,16,325
Waehring,918,2010,Austria,16,317
Waehring,918,2011,Austria,16,300
Waehring,918,2012,Austria,16,314
Waehring,918,2013,Austria,16,333
Waehring,918,2014,Austria,16,287
Waehring,918,2015,Austria,16,279
Waehring,918,1971,Austria,17,378
Waehring,918,1981,Austria,17,524
Waehring,918,1991,Austria,17,377
Waehring,918,2001,Austria,17,330
Waehring,918,2002,Austria,17,300
Waehring,918,2003,Austria,17,309
Waehring,918,2004,Austria,17,332
Waehring,918,2005,Austria,17,325
Waehring,918,2006,Austria,17,337
Waehring,918,2007,Austria,17,355
Waehring,918,2008,Austria,17,303
Waehring,918,2009,Austria,17,368
Waehring,918,2010,Austria,17,319
Waehring,918,2011,Austria,17,316
Waehring,918,2012,Austria,17,302
Waehring,918,2013,Austria,17,315
Waehring,918,2014,Austria,17,341
Waehring,918,2015,Austria,17,294
Waehring,918,1971,Austria,18,428
Waehring,918,1981,Austria,18,538
Waehring,918,1991,Austria,18,393
Waehring,918,2001,Austria,18,322
Waehring,918,2002,Austria,18,357
Waehring,918,2003,Austria,18,320
Waehring,918,2004,Austria,18,334
Waehring,918,2005,Austria,18,369
Waehring,918,2006,Austria,18,341
Waehring,918,2007,Austria,18,352
Waehring,918,2008,Austria,18,359
Waehring,918,2009,Austria,18,309
Waehring,918,2010,Austria,18,364
Waehring,918,2011,Austria,18,333
Waehring,918,2012,Austria,18,331
Waehring,918,2013,Austria,18,330
Waehring,918,2014,Austria,18,340
Waehring,918,2015,Austria,18,349
Waehring,918,1971,Austria,19,490
Waehring,918,1981,Austria,19,550
Waehring,918,1991,Austria,19,517
Waehring,918,2001,Austria,19,387
Waehring,918,2002,Austria,19,361
Waehring,918,2003,Austria,19,366
Waehring,918,2004,Austria,19,371
Waehring,918,2005,Austria,19,344
Waehring,918,2006,Austria,19,403
Waehring,918,2007,Austria,19,361
Waehring,918,2008,Austria,19,380
Waehring,918,2009,Austria,19,389
Waehring,918,2010,Austria,19,346
Waehring,918,2011,Austria,19,387
Waehring,918,2012,Austria,19,376
Waehring,918,2013,Austria,19,382
Waehring,918,2014,Austria,19,342
Waehring,918,2015,Austria,19,369
Waehring,918,1971,Austria,20-29,7869
Waehring,918,1981,Austria,20-29,5492
Waehring,918,1991,Austria,20-29,6899
Waehring,918,2001,Austria,20-29,4495
Waehring,918,2002,Austria,20-29,4438
Waehring,918,2003,Austria,20-29,4502
Waehring,918,2004,Austria,20-29,4582
Waehring,918,2005,Austria,20-29,4665
Waehring,918,2006,Austria,20-29,4690
Waehring,918,2007,Austria,20-29,4810
Waehring,918,2008,Austria,20-29,4900
Waehring,918,2009,Austria,20-29,4974
Waehring,918,2010,Austria,20-29,5045
Waehring,918,2011,Austria,20-29,5107
Waehring,918,2012,Austria,20-29,5062
Waehring,918,2013,Austria,20-29,5138
Waehring,918,2014,Austria,20-29,5173
Waehring,918,2015,Austria,20-29,5136
Waehring,918,1971,Austria,30-44,8488
Waehring,918,1981,Austria,30-44,9419
Waehring,918,1991,Austria,30-44,8215
Waehring,918,2001,Austria,30-44,8738
Waehring,918,2002,Austria,30-44,8886
Waehring,918,2003,Austria,30-44,9057
Waehring,918,2004,Austria,30-44,9127
Waehring,918,2005,Austria,30-44,9099
Waehring,918,2006,Austria,30-44,9058
Waehring,918,2007,Austria,30-44,8954
Waehring,918,2008,Austria,30-44,8631
Waehring,918,2009,Austria,30-44,8441
Waehring,918,2010,Austria,30-44,8263
Waehring,918,2011,Austria,30-44,8115
Waehring,918,2012,Austria,30-44,7941
Waehring,918,2013,Austria,30-44,7776
Waehring,918,2014,Austria,30-44,7567
Waehring,918,2015,Austria,30-44,7444
Waehring,918,1971,Austria,45-59,10982
Waehring,918,1981,Austria,45-59,8161
Waehring,918,1991,Austria,45-59,7637
Waehring,918,2001,Austria,45-59,7276
Waehring,918,2002,Austria,45-59,7250
Waehring,918,2003,Austria,45-59,7084
Waehring,918,2004,Austria,45-59,6975
Waehring,918,2005,Austria,45-59,6879
Waehring,918,2006,Austria,45-59,6960
Waehring,918,2007,Austria,45-59,6999
Waehring,918,2008,Austria,45-59,7034
Waehring,918,2009,Austria,45-59,7086
Waehring,918,2010,Austria,45-59,7196
Waehring,918,2011,Austria,45-59,7251
Waehring,918,2012,Austria,45-59,7361
Waehring,918,2013,Austria,45-59,7511
Waehring,918,2014,Austria,45-59,7623
Waehring,918,2015,Austria,45-59,7702
Waehring,918,1971,Austria,60-74,13908
Waehring,918,1981,Austria,60-74,9503
Waehring,918,1991,Austria,60-74,7009
Waehring,918,2001,Austria,60-74,5605
Waehring,918,2002,Austria,60-74,5786
Waehring,918,2003,Austria,60-74,5840
Waehring,918,2004,Austria,60-74,5956
Waehring,918,2005,Austria,60-74,6097
Waehring,918,2006,Austria,60-74,6089
Waehring,918,2007,Austria,60-74,6074
Waehring,918,2008,Austria,60-74,6236
Waehring,918,2009,Austria,60-74,6337
Waehring,918,2010,Austria,60-74,6432
Waehring,918,2011,Austria,60-74,6402
Waehring,918,2012,Austria,60-74,6402
Waehring,918,2013,Austria,60-74,6334
Waehring,918,2014,Austria,60-74,6247
Waehring,918,2015,Austria,60-74,6009
Waehring,918,1971,Austria,75+,5558
Waehring,918,1981,Austria,75+,6247
Waehring,918,1991,Austria,75+,5799
Waehring,918,2001,Austria,75+,4842
Waehring,918,2002,Austria,75+,4863
Waehring,918,2003,Austria,75+,4774
Waehring,918,2004,Austria,75+,4744
Waehring,918,2005,Austria,75+,4693
Waehring,918,2006,Austria,75+,4567
Waehring,918,2007,Austria,75+,4376
Waehring,918,2008,Austria,75+,4301
Waehring,918,2009,Austria,75+,4181
Waehring,918,2010,Austria,75+,4090
Waehring,918,2011,Austria,75+,3996
Waehring,918,2012,Austria,75+,3901
Waehring,918,2013,Austria,75+,3794
Waehring,918,2014,Austria,75+,3744
Waehring,918,2015,Austria,75+,3966
Waehring,918,1971,Foreign,00-14,532
Waehring,918,1981,Foreign,00-14,1144
Waehring,918,1991,Foreign,00-14,1383
Waehring,918,2001,Foreign,00-14,1419
Waehring,918,2002,Foreign,00-14,1420
Waehring,918,2003,Foreign,00-14,1350
Waehring,918,2004,Foreign,00-14,1270
Waehring,918,2005,Foreign,00-14,1299
Waehring,918,2006,Foreign,00-14,1325
Waehring,918,2007,Foreign,00-14,1425
Waehring,918,2008,Foreign,00-14,1470
Waehring,918,2009,Foreign,00-14,1486
Waehring,918,2010,Foreign,00-14,1467
Waehring,918,2011,Foreign,00-14,1485
Waehring,918,2012,Foreign,00-14,1564
Waehring,918,2013,Foreign,00-14,1632
Waehring,918,2014,Foreign,00-14,1708
Waehring,918,2015,Foreign,00-14,1780
Waehring,918,1971,Foreign,15,26
Waehring,918,1981,Foreign,15,58
Waehring,918,1991,Foreign,15,106
Waehring,918,2001,Foreign,15,80
Waehring,918,2002,Foreign,15,93
Waehring,918,2003,Foreign,15,82
Waehring,918,2004,Foreign,15,71
Waehring,918,2005,Foreign,15,69
Waehring,918,2006,Foreign,15,70
Waehring,918,2007,Foreign,15,52
Waehring,918,2008,Foreign,15,97
Waehring,918,2009,Foreign,15,76
Waehring,918,2010,Foreign,15,84
Waehring,918,2011,Foreign,15,72
Waehring,918,2012,Foreign,15,77
Waehring,918,2013,Foreign,15,75
Waehring,918,2014,Foreign,15,84
Waehring,918,2015,Foreign,15,94
Waehring,918,1971,Foreign,16,29
Waehring,918,1981,Foreign,16,62
Waehring,918,1991,Foreign,16,96
Waehring,918,2001,Foreign,16,82
Waehring,918,2002,Foreign,16,80
Waehring,918,2003,Foreign,16,89
Waehring,918,2004,Foreign,16,81
Waehring,918,2005,Foreign,16,74
Waehring,918,2006,Foreign,16,74
Waehring,918,2007,Foreign,16,72
Waehring,918,2008,Foreign,16,62
Waehring,918,2009,Foreign,16,89
Waehring,918,2010,Foreign,16,68
Waehring,918,2011,Foreign,16,79
Waehring,918,2012,Foreign,16,66
Waehring,918,2013,Foreign,16,88
Waehring,918,2014,Foreign,16,70
Waehring,918,2015,Foreign,16,93
Waehring,918,1971,Foreign,17,53
Waehring,918,1981,Foreign,17,51
Waehring,918,1991,Foreign,17,101
Waehring,918,2001,Foreign,17,70
Waehring,918,2002,Foreign,17,85
Waehring,918,2003,Foreign,17,78
Waehring,918,2004,Foreign,17,92
Waehring,918,2005,Foreign,17,80
Waehring,918,2006,Foreign,17,78
Waehring,918,2007,Foreign,17,66
Waehring,918,2008,Foreign,17,74
Waehring,918,2009,Foreign,17,51
Waehring,918,2010,Foreign,17,77
Waehring,918,2011,Foreign,17,69
Waehring,918,2012,Foreign,17,86
Waehring,918,2013,Foreign,17,70
Waehring,918,2014,Foreign,17,79
Waehring,918,2015,Foreign,17,81
Waehring,918,1971,Foreign,18,42
Waehring,918,1981,Foreign,18,52
Waehring,918,1991,Foreign,18,100
Waehring,918,2001,Foreign,18,65
Waehring,918,2002,Foreign,18,78
Waehring,918,2003,Foreign,18,88
Waehring,918,2004,Foreign,18,74
Waehring,918,2005,Foreign,18,83
Waehring,918,2006,Foreign,18,76
Waehring,918,2007,Foreign,18,84
Waehring,918,2008,Foreign,18,69
Waehring,918,2009,Foreign,18,77
Waehring,918,2010,Foreign,18,66
Waehring,918,2011,Foreign,18,85
Waehring,918,2012,Foreign,18,85
Waehring,918,2013,Foreign,18,92
Waehring,918,2014,Foreign,18,78
Waehring,918,2015,Foreign,18,106
Waehring,918,1971,Foreign,19,63
Waehring,918,1981,Foreign,19,61
Waehring,918,1991,Foreign,19,106
Waehring,918,2001,Foreign,19,78
Waehring,918,2002,Foreign,19,61
Waehring,918,2003,Foreign,19,93
Waehring,918,2004,Foreign,19,99
Waehring,918,2005,Foreign,19,89
Waehring,918,2006,Foreign,19,119
Waehring,918,2007,Foreign,19,99
Waehring,918,2008,Foreign,19,118
Waehring,918,2009,Foreign,19,87
Waehring,918,2010,Foreign,19,124
Waehring,918,2011,Foreign,19,109
Waehring,918,2012,Foreign,19,118
Waehring,918,2013,Foreign,19,123
Waehring,918,2014,Foreign,19,115
Waehring,918,2015,Foreign,19,141
Waehring,918,1971,Foreign,20-29,942
Waehring,918,1981,Foreign,20-29,1270
Waehring,918,1991,Foreign,20-29,1440
Waehring,918,2001,Foreign,20-29,1324
Waehring,918,2002,Foreign,20-29,1360
Waehring,918,2003,Foreign,20-29,1509
Waehring,918,2004,Foreign,20-29,1618
Waehring,918,2005,Foreign,20-29,1763
Waehring,918,2006,Foreign,20-29,1893
Waehring,918,2007,Foreign,20-29,1997
Waehring,918,2008,Foreign,20-29,2015
Waehring,918,2009,Foreign,20-29,2123
Waehring,918,2010,Foreign,20-29,2112
Waehring,918,2011,Foreign,20-29,2162
Waehring,918,2012,Foreign,20-29,2213
Waehring,918,2013,Foreign,20-29,2454
Waehring,918,2014,Foreign,20-29,2646
Waehring,918,2015,Foreign,20-29,2818
Waehring,918,1971,Foreign,30-44,817
Waehring,918,1981,Foreign,30-44,1616
Waehring,918,1991,Foreign,30-44,2220
Waehring,918,2001,Foreign,30-44,2480
Waehring,918,2002,Foreign,30-44,2555
Waehring,918,2003,Foreign,30-44,2540
Waehring,918,2004,Foreign,30-44,2639
Waehring,918,2005,Foreign,30-44,2810
Waehring,918,2006,Foreign,30-44,2852
Waehring,918,2007,Foreign,30-44,2866
Waehring,918,2008,Foreign,30-44,3039
Waehring,918,2009,Foreign,30-44,3137
Waehring,918,2010,Foreign,30-44,3171
Waehring,918,2011,Foreign,30-44,3208
Waehring,918,2012,Foreign,30-44,3279
Waehring,918,2013,Foreign,30-44,3450
Waehring,918,2014,Foreign,30-44,3549
Waehring,918,2015,Foreign,30-44,3870
Waehring,918,1971,Foreign,45-59,334
Waehring,918,1981,Foreign,45-59,632
Waehring,918,1991,Foreign,45-59,927
Waehring,918,2001,Foreign,45-59,1471
Waehring,918,2002,Foreign,45-59,1517
Waehring,918,2003,Foreign,45-59,1597
Waehring,918,2004,Foreign,45-59,1588
Waehring,918,2005,Foreign,45-59,1659
Waehring,918,2006,Foreign,45-59,1791
Waehring,918,2007,Foreign,45-59,1836
Waehring,918,2008,Foreign,45-59,1827
Waehring,918,2009,Foreign,45-59,1843
Waehring,918,2010,Foreign,45-59,1840
Waehring,918,2011,Foreign,45-59,1787
Waehring,918,2012,Foreign,45-59,1819
Waehring,918,2013,Foreign,45-59,1897
Waehring,918,2014,Foreign,45-59,1969
Waehring,918,2015,Foreign,45-59,2087
Waehring,918,1971,Foreign,60-74,178
Waehring,918,1981,Foreign,60-74,167
Waehring,918,1991,Foreign,60-74,273
Waehring,918,2001,Foreign,60-74,536
Waehring,918,2002,Foreign,60-74,564
Waehring,918,2003,Foreign,60-74,568
Waehring,918,2004,Foreign,60-74,592
Waehring,918,2005,Foreign,60-74,613
Waehring,918,2006,Foreign,60-74,631
Waehring,918,2007,Foreign,60-74,652
Waehring,918,2008,Foreign,60-74,686
Waehring,918,2009,Foreign,60-74,758
Waehring,918,2010,Foreign,60-74,815
Waehring,918,2011,Foreign,60-74,837
Waehring,918,2012,Foreign,60-74,868
Waehring,918,2013,Foreign,60-74,915
Waehring,918,2014,Foreign,60-74,981
Waehring,918,2015,Foreign,60-74,1038
Waehring,918,1971,Foreign,75+,59
Waehring,918,1981,Foreign,75+,88
Waehring,918,1991,Foreign,75+,98
Waehring,918,2001,Foreign,75+,121
Waehring,918,2002,Foreign,75+,130
Waehring,918,2003,Foreign,75+,144
Waehring,918,2004,Foreign,75+,142
Waehring,918,2005,Foreign,75+,157
Waehring,918,2006,Foreign,75+,178
Waehring,918,2007,Foreign,75+,186
Waehring,918,2008,Foreign,75+,180
Waehring,918,2009,Foreign,75+,196
Waehring,918,2010,Foreign,75+,200
Waehring,918,2011,Foreign,75+,197
Waehring,918,2012,Foreign,75+,206
Waehring,918,2013,Foreign,75+,224
Waehring,918,2014,Foreign,75+,226
Waehring,918,2015,Foreign,75+,260
Doebling,919,1971,Austria,00-14,11369
Doebling,919,1981,Austria,00-14,8616
Doebling,919,1991,Austria,00-14,7446
Doebling,919,2001,Austria,00-14,7126
Doebling,919,2002,Austria,00-14,7259
Doebling,919,2003,Austria,00-14,7339
Doebling,919,2004,Austria,00-14,7414
Doebling,919,2005,Austria,00-14,7438
Doebling,919,2006,Austria,00-14,7424
Doebling,919,2007,Austria,00-14,7372
Doebling,919,2008,Austria,00-14,7342
Doebling,919,2009,Austria,00-14,7302
Doebling,919,2010,Austria,00-14,7230
Doebling,919,2011,Austria,00-14,7176
Doebling,919,2012,Austria,00-14,7238
Doebling,919,2013,Austria,00-14,7261
Doebling,919,2014,Austria,00-14,7180
Doebling,919,2015,Austria,00-14,7169
Doebling,919,1971,Austria,15,633
Doebling,919,1981,Austria,15,829
Doebling,919,1991,Austria,15,515
Doebling,919,2001,Austria,15,488
Doebling,919,2002,Austria,15,472
Doebling,919,2003,Austria,15,494
Doebling,919,2004,Austria,15,498
Doebling,919,2005,Austria,15,516
Doebling,919,2006,Austria,15,520
Doebling,919,2007,Austria,15,549
Doebling,919,2008,Austria,15,508
Doebling,919,2009,Austria,15,484
Doebling,919,2010,Austria,15,497
Doebling,919,2011,Austria,15,500
Doebling,919,2012,Austria,15,492
Doebling,919,2013,Austria,15,499
Doebling,919,2014,Austria,15,504
Doebling,919,2015,Austria,15,472
Doebling,919,1971,Austria,16,724
Doebling,919,1981,Austria,16,861
Doebling,919,1991,Austria,16,585
Doebling,919,2001,Austria,16,527
Doebling,919,2002,Austria,16,519
Doebling,919,2003,Austria,16,477
Doebling,919,2004,Austria,16,497
Doebling,919,2005,Austria,16,507
Doebling,919,2006,Austria,16,521
Doebling,919,2007,Austria,16,525
Doebling,919,2008,Austria,16,553
Doebling,919,2009,Austria,16,507
Doebling,919,2010,Austria,16,482
Doebling,919,2011,Austria,16,506
Doebling,919,2012,Austria,16,502
Doebling,919,2013,Austria,16,500
Doebling,919,2014,Austria,16,503
Doebling,919,2015,Austria,16,503
Doebling,919,1971,Austria,17,640
Doebling,919,1981,Austria,17,809
Doebling,919,1991,Austria,17,595
Doebling,919,2001,Austria,17,469
Doebling,919,2002,Austria,17,500
Doebling,919,2003,Austria,17,530
Doebling,919,2004,Austria,17,491
Doebling,919,2005,Austria,17,504
Doebling,919,2006,Austria,17,527
Doebling,919,2007,Austria,17,530
Doebling,919,2008,Austria,17,533
Doebling,919,2009,Austria,17,565
Doebling,919,2010,Austria,17,514
Doebling,919,2011,Austria,17,482
Doebling,919,2012,Austria,17,516
Doebling,919,2013,Austria,17,507
Doebling,919,2014,Austria,17,506
Doebling,919,2015,Austria,17,501
Doebling,919,1971,Austria,18,638
Doebling,919,1981,Austria,18,824
Doebling,919,1991,Austria,18,628
Doebling,919,2001,Austria,18,543
Doebling,919,2002,Austria,18,522
Doebling,919,2003,Austria,18,510
Doebling,919,2004,Austria,18,541
Doebling,919,2005,Austria,18,508
Doebling,919,2006,Austria,18,522
Doebling,919,2007,Austria,18,542
Doebling,919,2008,Austria,18,540
Doebling,919,2009,Austria,18,540
Doebling,919,2010,Austria,18,578
Doebling,919,2011,Austria,18,528
Doebling,919,2012,Austria,18,503
Doebling,919,2013,Austria,18,548
Doebling,919,2014,Austria,18,517
Doebling,919,2015,Austria,18,523
Doebling,919,1971,Austria,19,632
Doebling,919,1981,Austria,19,822
Doebling,919,1991,Austria,19,733
Doebling,919,2001,Austria,19,492
Doebling,919,2002,Austria,19,526
Doebling,919,2003,Austria,19,544
Doebling,919,2004,Austria,19,533
Doebling,919,2005,Austria,19,559
Doebling,919,2006,Austria,19,544
Doebling,919,2007,Austria,19,568
Doebling,919,2008,Austria,19,592
Doebling,919,2009,Austria,19,581
Doebling,919,2010,Austria,19,580
Doebling,919,2011,Austria,19,613
Doebling,919,2012,Austria,19,571
Doebling,919,2013,Austria,19,541
Doebling,919,2014,Austria,19,551
Doebling,919,2015,Austria,19,535
Doebling,919,1971,Austria,20-29,9564
Doebling,919,1981,Austria,20-29,6721
Doebling,919,1991,Austria,20-29,9594
